GEO/TIME;Costa Rica;Lithuania;Colombia;Greece;France;Sweden;Chile;New Zealand;Switzerland;Ireland;Austria;Italy;Portugal;Luxembourg;Germany (until 1990 former territory of the FRG);Poland;Czechia;Latvia;European Union - 27 countries (from 2020);Saudi Arabia;Euro area - 19 countries  (from 2015);China including Hong Kong;South Africa;Indonesia;India;Turkey;Israel;Belgium;Mexico;Slovakia;United States;Netherlands;Brazil;Finland;Slovenia;Canada;Hungary;Norway;Japan;Spain;Denmark;Estonia;United Kingdom;Iceland;Australia;South Korea;Romania;Bulgaria;Russia;Argentina;;;European Union - 28 countries (2013-2020);Croatia;Cyprus;Malta;Montenegro;North Macedonia;Albania;Serbia;Belarus;Bosnia and Herzegovina;Kosovo (under United Nations Security Council Resolution 1244/99);Moldova;Ukraine;Kenya;Mauritius;Rwanda;Seychelles;Algeria;Egypt;Morocco;Botswana;Namibia;Cabo Verde;Nigeria;Dominican Republic;Jamaica;El Salvador;Guatemala;Honduras;Nicaragua;Bolivia;Ecuador;Paraguay;Peru;Uruguay;Kyrgyzstan;Hong Kong;Macao;Mongolia;;Sri Lanka;Brunei Darussalam;Cambodia;Malaysia;Philippines;Singapore;Thailand;Armenia;Azerbaijan;Georgia;Palestine;;Samoa
1989Q2; ; ; ; ;248561; ; ;18164;84717.3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1405607; ; ; ; ;164436; ;177040; ; ; ; ;136777; ;95183;39973700; ; ; ; ;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ; ;128 238,00; ; ;; ; ; ; ;251104.2;14854.3; ; ; ; ; ;; 
1989Q3; ; ; ; ;243924; ; ;17521;85314.4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1418867; ; ; ; ;176561; ;175859; ; ; ; ;143601; ;98188;42208800; ; ; ; ;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22.8; ; ;141 935,00; ; ;; ; ; ; ;255878.7;15789.2; ; ; ; ; ;; 
1989Q4; ; ; ; ;261905; ; ;19779;90100.9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1471062; ; ; ; ;172367; ;185919; ; ; ; ;150956; ;106203;46552900; ; ; ; ;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;49.6; ; ;145 931,00; ; ;; ; ; ; ;315 003,00;16710.4; ; ; ; ; ;; 
1990Q1; ; ; ; ;259658; ; ;19171;88681; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1434375; ; ;21610; ;166580; ;181508; ; ; ; ;147545; ;97777;44060800; ; ; ; ;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50899.7; ; ; ; ; ; ; ; ; ; ;3557.9; ; ;100.6; ; ;133 562,00; ; ;; ; ; ; ;279143.3;16669.5; ; ; ; ; ;; 
1990Q2; ; ; ; ;265215; ; ;18642;92040.8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1490965; ; ;22885; ;172205; ;177601; ; ; ; ;150696; ;102207;48660900; ; ; ; ;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;53023.1; ; ; ; ; ; ; ; ; ; ;3754.4; ; ;246.2; ; ;143 368,00; ; ;; ; ; ; ;290701.2;17087.7; ; ; ; ; ;; 
1990Q3; ; ; ; ;257623; ; ;18384;92298.4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1499694; ; ;22547; ;181403; ;185421; ; ; ; ;156412; ;103172;52433000; ; ; ; ;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54327.6; ; ; ; ; ; ; ; ; ; ;4028.5; ; ;1705.2; ; ;159 114,00; ; ;; ; ; ; ;295743.5;17930.1; ; ; ; ; ;; 
1990Q4; ; ; ; ;271048; ; ;20482;96489; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1538100; ; ;23917; ;175313; ;205329; ; ; ; ;161022; ;110155;55401600; ; ; ; ;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;55143.6; ; ; ; ; ; ; ; ; ; ;4102.3; ; ;3269.9; ; ;163 214,00; ; ;; ; ; ; ;362293.8;18 805,00; ; ; ; ; ;; 
1991Q1;211777; ; ; ;269084; ; ;18659;93424.3; ; ; ; ; ;374850; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1475270; ; ;20815; ;167228; ;192727; ; ; ; ;155894; ;99426;53527200; ; ; ; ;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;57731.2; ; ; ; ; ; ; ; ; ; ;4364.3;2770.1; ;4284.5; ; ;152 222,00; ; ;; ; ; ;31 604,00;325282.9;18 521,00; ; ; ; ; ;; 
1991Q2;208418; ; ; ;273447; ; ;18415;95667.3; ; ; ; ; ;390210; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1532427; ; ;21921; ;172598; ;196561; ; ; ; ;158327; ;102268;59330800; ; ; ; ;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;60992.6; ; ; ; ; ; ; ; ; ; ;4686.3;2967.2; ;6 064,00; ; ;164 347,00; ; ;; ; ; ;31 549,00;341 433,00;19058.1; ; ; ; ; ;; 
1991Q3;217288; ; ; ;267602; ; ;18163;96284.6; ; ; ; ; ;398080; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1548990; ; ;21578; ;182638; ;195659; ; ; ; ;164049; ;103927;62525400; ; ; ; ;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;60823.8; ; ; ; ; ; ; ; ; ; ;4925.6;2984.6; ;7502.3; ; ;184 188,00; ; ;; ; ; ;35 294,00;344791.5;20151.6; ; ; ; ; ;; 
1991Q4;243556; ; ; ;281572; ; ;19996;100553.1; ; ; ; ; ;422660; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1601443; ; ;22585; ;179309; ;205141; ; ; ; ;169697; ;110736;67097700; ; ; ; ;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;63719.2; ; ; ; ; ; ; ; ; ; ;5155.9;3005.1; ;8405.4; ; ;190 566,00; ; ;; ; ; ;36 676,00;411450.1;20812.1; ; ; ; ; ;; 
1992Q1;272112; ; ; ;282647; ; ;19411;96838; ; ; ; ; ;409090; ; ; ; ; ; ;526280; ; ; ; ; ; ; ; ;1554707; ; ;20296; ;171431; ;202700; ; ; ; ;165029; ;102743;63005500; ; ; ; ;;; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ;61457.7; ; ; ; ; ; ; ; ; ; ;4998.8;3075.5; ;9190.2; ; ;180 376,00; ; ;; ; ; ;35 077,00;362799.5;19958.9; ; ; ; ; ;; 
1992Q2;270354; ; ; ;283721; ; ;19405;98642.1; ; ; ; ; ;416460; ; ; ; ; ; ;648430; ; ; ; ; ; ; ; ;1619581; ; ;21301; ;176922; ;196771; ; ; ; ;164124; ;105583;69226400; ; ; ; ;;; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ;60532.4; ; ; ; ; ; ; ; ; ; ;5465.6;3257.7; ;10775.8; ; ;193 045,00; ; ;; ; ; ;36 006,00;368200.8;20381.9; ; ; ; ; ;; 
1992Q3;293022; ; ; ;276977; ; ;17928;97614.3; ; ; ; ; ;428340; ; ; ; ; ; ;719260; ; ; ; ; ; ; ; ;1640744; ; ;21047; ;186332; ;201038; ; ; ; ;168118; ;107806;70880400; ; ; ; ;;; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ;61397.9; ; ; ; ; ; ; ; ; ; ;5603.2;3195.6; ;11098.8; ; ;214 123,00; ; ;; ; ; ;39 250,00;370452.1;21674.3; ; ; ; ; ;; 
1992Q4;316430; ; ; ;287639; ; ;20564;100862.1; ; ; ; ; ;448170; ; ; ; ; ; ;825480; ; ; ; ; ; ; ; ;1705290; ; ;22138; ;183751; ;212584; ; ; ; ;174901; ;115908;74428400; ; ; ; ;;; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ;60692.1; ; ; ; ; ; ; ; ; ; ;5946.5;3130.5; ;12925.5; ; ;219 585,00; ; ;; ; ; ;40 348,00;440071.8;22905.1; ; ; ; ; ;; 
1993Q1;321085; ; ; ;284230;399999; ;20412;96342.9; ; ; ; ; ;417410; ; ; ; ; ; ;683460;110916; ; ; ; ; ;375545; ;1638139; ; ;20254; ;177146; ;207117; ; ; ; ;170799; ;108043;70650300; ; ; ; ;;; ; ; ; ; ; ; ; ;0.1; ; ; ; ; ; ; ; ; ; ;62631.7; ;2 789,00; ; ; ; ; ; ; ; ;5 648,00;3384.3; ;14286.5; ; ;209 714,00; ; ;; ; ; ;39 892,00;387780.7;22554.2;788 017,00; ; ; ; ;; 
1993Q2;320052; ; ; ;287271;417626; ;20420;99816.3; ; ; ; ; ;431550; ; ; ; ; ; ;835700;117848; ; ; ; ; ;388451; ;1701841; ; ;21380; ;185214; ;205682; ; ; ; ;171919; ;112219;78308100; ; ; ; ;;; ; ; ; ; ; ; ; ;0.1; ; ; ; ; ; ; ; ; ; ;61470.1; ;2 795,00; ; ; ; ; ; ; ; ;6034.3;3515.5; ;17214.6; ; ;223 021,00; ; ;; ; ; ;42 472,00;397727.2;23633.7;782 214,00; ; ; ; ;; 
1993Q3;340178; ; ; ;280107;399018; ;19699;101171.7; ; ; ; ; ;441620; ; ; ; ; ; ;938580;124611; ; ; ; ; ;388442; ;1724719; ; ;21354; ;191739; ;214397; ; ; ; ;178491; ;112916;80911100; ; ; ; ;;; ; ; ; ; ; ; ; ;0.3; ; ; ; ; ; ; ; ; ; ;63456.5; ;2 875,00; ; ; ; ; ; ; ; ;6256.1;3588.3; ;17744.6; ; ;246 164,00; ; ;; ; ; ;45 152,00;407531.5;24980.3;832 162,00; ; ; ; ;; 
1993Q4;381098; ; ; ;290511;440858; ;22313;105265.5; ; ; ; ; ;460310; ; ; ; ; ; ;1109590;127619; ; ; ; ; ;407655; ;1793877; ; ;22720; ;192938; ;228204; ; ; ; ;186525; ;121786;85311800; ; ; ; ;;; ; ; ; ; ; ; ; ;0.6; ; ; ; ; ; ; ; ; ; ;62656.9; ;2 913,00; ; ; ; ; ; ; ; ;6520.5;3802.1; ;18832.9; ; ;252 109,00; ; ;; ; ; ;44 677,00;489381.4;26754.9;861 046,00; ; ; ; ;; 
1994Q1;412136; ; ; ;290581;427460; ;22029;101448.2; ; ; ; ; ;439010; ; ; ; ; ; ;937510;128825; ; ; ; ; ;417467; ;1736467; ; ;20683; ;186254; ;214794;123456100; ; ; ;181910; ;113423;83453500; ; ; ; ;;; ; ; ; ; ; ; ; ;0.1; ; ; ; ; ; ; ; ; ; ;66550.9;2689.7;2 961,00; ; ; ; ; ; ; ; ;6416.1;3 921,00;3275211.6;21250.4; ; ;241 043,00; ; ;; ; ; ;43 605,00;446077.4;26288.3;914 642,00; ; ; ; ;; 
1994Q2;392990; ; ; ;296505;445635; ;21982;101368.5; ; ; ; ; ;447940; ; ; ; ; ; ;1148100;133828; ; ; ; ; ;444945; ;1809582; ; ;22281; ;194634; ;220791;124896600; ; ; ;181253; ;118246;91513300; ; ; ; ;;; ; ; ; ; ; ; ; ;0.2; ; ; ; ; ; ; ; ; ; ;70900.3;2830.1;3 079,00; ; ; ; ; ; ; ; ;6446.8;4072.2;3500530.4;24144.8; ; ;254 157,00; ; ;; ; ; ;46 665,00;462046.5;26 949,00;893 013,00; ; ; ; ;; 
1994Q3;398342; ; ; ;289488;421138; ;20999;102881.1; ; ; ; ; ;460920; ; ; ; ; ; ;1286800;138401; ; ; ; ; ;444908; ;1837424; ; ;22837; ;205656; ;222607;125738400; ; ; ;187495; ;121906;95615300; ; ; ; ;;; ; ; ; ; ; ; ; ;0.5; ; ; ; ; ; ; ; ; ; ;68809.9;2935.1;3 122,00; ; ; ; ; ; ; ; ;7333.4;4235.2;3897512.4;24 184,00; ; ;273 827,00; ; ;; ; ; ;51 777,00;469787.3;29 045,00;903 415,00; ; ; ; ;; 
1994Q4;443656; ; ; ;303293;472990; ;24100;106839.5; ; ; ; ; ;481680; ; ; ; ; ; ;1491330;144038; ; ; ; ; ;474102; ;1903763; ; ;24948; ;205428; ;239051;136825000; ; ; ;194537; ;128795;101911300; ; ; ; ;;; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;73060.8;2979.6;3 041,00; ; ; ; ; ; ; ; ;7440.1;4354.7;4319077.3;26386.2; ; ;280 583,00; ; ;; ; ; ;53 413,00;554751.2;30273.1;978 020,00;78 686,00; ; ; ;; 
1995Q1;535086;1548.2; ;20887.4;303644;464913; ;23257;101262.9;13152.1;41700.2;229616.7;21297.8;3589.6;456280;78767.2;351523;931.2;1519341.8; ;1377584.4;1211170;145954; ; ; ;71217;51243;502122;4558.8;1835147;79959; ;22885;2366.1;197209;1257810;238444;124494600;109165;254332.5;619;207213;106452.2;119743;98054300;1461.3;268; ; ;;;1777122.6;27233.6;1762.6; ; ; ; ;11 535,00;1.8; ; ; ; ; ; ; ; ; ; ;69 449,00;3062.6;3 182,00; ; ; ; ; ; ; ; ;7 591,00;4 644,00;4085735.7;27147.6; ; ;258 819,00; ; ;; ; ; ;51 315,00;495093.1;28926.8;1 056 012,00;56 312,00; ; ; ;; 
1995Q2;470082;1822.1; ;22209.3;306369;483376; ;23583;103602.7;13939.7;44429.5;245090.4;22430;3847.6;466450;84159.9;395804;1016.9;1571079.5; ;1424446.3;1461290;151966; ; ; ;74687;53186;561646;5364.8;1897424;81711; ;24872;2679.7;205659;1434850;233593;127474600;116633;261543.4;726.4;207345;114167.8;125065;108417900;1672.2;277.1; ; ;;;1819963.2;29806.5;1945.3; ; ; ; ;13537.3;2.6; ; ; ; ; ; ; ; ; ; ;67866.1;3228.3;3 190,00; ; ; ; ; ; ; ; ;7540.8;4772.8;4382092.8;30 129,00; ; ;271 769,00; ; ;; ; ; ;54 511,00;514116.4;30105.4;1 039 466,00;97 710,00; ; ; ;; 
1995Q3;488462;2223.6; ;24526.9;297692;454800; ;22441;104938.5;13603.7;44433.6;241097.2;22317.8;3646.4;477490;88518.1;415364;998.8;1574459; ;1426427.9;1616410;160806; ; ; ;78277;51475;589407;5033.9;1922827;81551; ;24598;2679;215915;1463477;238101;128695900;112398;252839.2;733.8;213422;119625;128061;113779600;2259.1;335.3; ; ;;;1830411.6;31333.4;1977.1; ; ; ; ;15282.1;3.9; ; ; ; ; ; ; ; ; ; ;72209.7;3470.4;3 157,00; ; ; ; ; ; ; ; ;8482.6;4415.2;4505624.5;29629.5; ; ;289 442,00; ; ;; ; ; ;57 189,00;537780.7;32070.8;1 033 955,00;176 236,00; ; ; ;; 
1995Q4;586233;2167; ;25440;310566;503684; ;25572;107775.1;14063.3;46045.5;272438.9;22983;4155.8;494390;93614.7;433615;1112.4;1672887; ;1512542.4;1845120;164175; ; ; ;78772;54585;658284;4810.1;1984353;86326; ;26194;2836.1;212838;1680346;253001;140948600;122392;267767.4;782.4;222201;120595;138911;116736900;2218;395.3; ; ;;;1936079.7;30 454,00;1993.3; ; ; ; ;19233.1;3.9; ; ; ; ; ; ; ; ; ; ;71494.2;3352.6;3 177,00; ; ; ; ; ; ; ; ;8620.7;4417.3;4815692.4;30372.9; ; ;298 976,00; ; ;; ; ; ;59 457,00;629593.6;33360.3;1 088 176,00;191 998,00; ; ; ;; 
1996Q1;611596;2003.4; ;22873.6;312040;489588;8008640;24639;103323.1;14611.4;43098.4;248374.1;22074.1;4102.5;462040;97250.7;409767;1020.4;1596820.1; ;1441259.8;1462800;164727; ; ; ;82632;52236;713698;5138.4;1925313;82878;189323;23992;2661.9;202701;1608106;256049;128185500;115776;260774.4;781.1;220555;117753.4;128018;112294500;2031.4;353.9; ; ;;;1858807.5;29679.6;1862.7; ; ; ; ;22491.4;3.7; ; ; ; ; ; ; ; ; ; ;76728.2;3352.6;3 167,00; ; ; ;69575.2; ; ; ; ;8937.5;4658.1;4618051.1;30389.4; ; ;279 132,00; ; ;; ; ; ;58 835,00;573212.1;32774.3;1 132 819,00;82 491,00; ;844.1; ;; 
